token,date,price,volume,market_cap,holders,sentiment_score,label
1INCH,2024-12-01 23:59:59.999,0.4448316345365211,73497933.91,586934469.59,0,0.5,0
1INCH,2024-12-02 23:59:59.999,0.4886488872587082,152052217.35,646058160.3,0,0.5,0
1INCH,2024-12-03 23:59:59.999,0.5114907927134723,200050047.92,676258166.48,0,0.5,0
1INCH,2024-12-04 23:59:59.999,0.5224825672960381,196986871.82,698293386.91,0,0.5,0
1INCH,2024-12-05 23:59:59.999,0.5150819225174764,161435616.39,718127403.42,0,0.5,0
1INCH,2024-12-06 23:59:59.999,0.5477973520189044,182231773.85,763749093.82,0,0.5,0
1INCH,2024-12-07 23:59:59.999,0.5335040158516992,136164801.04,743936452.39,0,0.5,0
1INCH,2024-12-08 23:59:59.999,0.6085828445032664,171497335.76,848666107.24,0,0.5,0
1INCH,2024-12-09 23:59:59.999,0.4769426752743851,346019750.91,665089193.39,0,0.5,0
1INCH,2024-12-10 23:59:59.999,0.4332923923765974,209110908.22,605161806.37,0,0.5,0
1INCH,2024-12-11 23:59:59.999,0.4925420317400278,131582381.6,687913658.18,0,0.5,0
1INCH,2024-12-12 23:59:59.999,0.5167473872983847,164047460.11,721720305.36,0,0.5,0
1INCH,2024-12-13 23:59:59.999,0.5095299638540575,119811913.53,711640020.14,0,0.5,0
1INCH,2024-12-14 23:59:59.999,0.47933060406039907,69462587.91,669461788.17,0,0.5,0
1INCH,2024-12-15 23:59:59.999,0.49818101363441203,74874246.18,695901277.72,0,0.5,0
1INCH,2024-12-16 23:59:59.999,0.4904207912554464,89906037.2,685061443.47,0,0.5,0
1INCH,2024-12-17 23:59:59.999,0.469111390056916,86261508.63,655294946.19,0,0.5,0
1INCH,2024-12-18 23:59:59.999,0.42179723022962257,115327587.82,589203209.65,0,0.5,0
1INCH,2024-12-19 23:59:59.999,0.3835076839886462,121085394.85,535723505.68,0,0.5,0
1INCH,2024-12-20 23:59:59.999,0.3971386373721913,112403247.52,554764642.11,0,0.5,0
1INCH,2024-12-21 23:59:59.999,0.37925259610957884,70991797.95,529779675.99,0,0.5,0
1INCH,2024-12-22 23:59:59.999,0.37872105411292584,65473011.42,529037162.56,0,0.5,0
1INCH,2024-12-23 23:59:59.999,0.40216645849061217,70056906.79,561888939.89,0,0.5,0
1INCH,2024-12-24 23:59:59.999,0.4177795634915475,58018130.34,583703123.06,0,0.5,0
1INCH,2024-12-25 23:59:59.999,0.4160318043432896,54854836.35,581261231.3,0,0.5,0
1INCH,2024-12-26 23:59:59.999,0.39143083875580625,56520698.59,546892029.45,0,0.5,0
1INCH,2024-12-27 23:59:59.999,0.38922012880047474,54738693.25,543881825.97,0,0.5,0
1INCH,2024-12-28 23:59:59.999,0.4123510397803824,42581928.87,576204106.27,0,0.5,0
1INCH,2024-12-29 23:59:59.999,0.39221827521720976,42360720.54,548071813.18,0,0.5,0
AAAHHM,2024-12-01 23:59:59.999,3.3389174553798e-05,668.74,0.0,0,0.5,0
AAAHHM,2024-12-02 23:59:59.999,3.0327874812684e-05,444.26,0.0,0,0.5,0
AAAHHM,2024-12-03 23:59:59.999,2.8303761995663e-05,379.34,0.0,0,0.5,1
AAAHHM,2024-12-04 23:59:59.999,2.9630425956249e-05,155.69,0.0,0,0.5,0
AAAHHM,2024-12-05 23:59:59.999,5.3897519734185e-05,12713.36,0.0,0,0.5,0
AAAHHM,2024-12-06 23:59:59.999,3.2556032180416e-05,6708.22,0.0,0,0.5,0
AAAHHM,2024-12-07 23:59:59.999,3.4319833252942e-05,340.94,0.0,0,0.5,0
AAAHHM,2024-12-08 23:59:59.999,3.3153816777483e-05,126.22,0.0,0,0.5,0
AAAHHM,2024-12-09 23:59:59.999,3.0951886166403e-05,201.3,0.0,0,0.5,0
AAAHHM,2024-12-10 23:59:59.999,3.0233276163054e-05,46.78,0.0,0,0.5,0
AAAHHM,2024-12-11 23:59:59.999,3.2330295126682e-05,274.14,0.0,0,0.5,0
AAAHHM,2024-12-12 23:59:59.999,3.2153055234731e-05,259.42,0.0,0,0.5,0
AAAHHM,2024-12-13 23:59:59.999,3.2352825756108e-05,55.23,0.0,0,0.5,0
AAAHHM,2024-12-14 23:59:59.999,3.227114148926e-05,27.4,0.0,0,0.5,0
AAAHHM,2024-12-15 23:59:59.999,3.1455056453986e-05,32.76,0.0,0,0.5,0
AAAHHM,2024-12-16 23:59:59.999,3.1129209776878e-05,68.2,0.0,0,0.5,0
AAAHHM,2024-12-17 23:59:59.999,3.1661387136048e-05,19.03,0.0,0,0.5,0
AAAHHM,2024-12-18 23:59:59.999,2.9477413461999e-05,23.91,0.0,0,0.5,0
AAAHHM,2024-12-19 23:59:59.999,2.9485794881797e-05,2.54,0.0,0,0.5,0
AAAHHM,2024-12-20 23:59:59.999,2.5878995308008e-05,8.3,0.0,0,0.5,0
AAAHHM,2024-12-21 23:59:59.999,2.5709059980698e-05,8.03,0.0,0,0.5,0
AAAHHM,2024-12-22 23:59:59.999,2.5709059980698e-05,0.0,0.0,0,0.5,0
AAAHHM,2024-12-23 23:59:59.999,2.5709059980698e-05,0.0,0.0,0,0.5,0
AAAHHM,2024-12-24 23:59:59.999,2.7444323729827e-05,47.51,0.0,0,0.5,0
AAAHHM,2024-12-25 23:59:59.999,2.7621320042735e-05,4.04,0.0,0,0.5,0
AAAHHM,2024-12-26 23:59:59.999,2.6109741326957e-05,133.2,0.0,0,0.5,0
AAAHHM,2024-12-27 23:59:59.999,2.5571454191042e-05,1.46,0.0,0,0.5,0
AAAHHM,2024-12-28 23:59:59.999,2.5571454191042e-05,0.0,0.0,0,0.5,0
AAAHHM,2024-12-29 23:59:59.999,2.8139528038497e-05,1065.12,0.0,0,0.5,0
AAVE,2024-12-01 23:59:59.999,208.94372485430844,370910704.36,3135023138.84,0,0.5,0
AAVE,2024-12-02 23:59:59.999,235.2321174491,1010728296.53,3529755126.1,0,0.5,0
AAVE,2024-12-03 23:59:59.999,241.19410766293686,912383780.94,3619498238.41,0,0.5,0
AAVE,2024-12-04 23:59:59.999,256.0530134527325,909797493.33,3842691924.24,0,0.5,0
AAVE,2024-12-05 23:59:59.999,249.61394439119601,699061569.19,3746109404.92,0,0.5,0
AAVE,2024-12-06 23:59:59.999,282.1781459425791,864006073.88,4235049727.38,0,0.5,0
AAVE,2024-12-07 23:59:59.999,282.5930701817065,533130546.07,4241411471.38,0,0.5,0
AAVE,2024-12-08 23:59:59.999,282.55569146189225,408161586.57,4240957862.42,0,0.5,0
AAVE,2024-12-09 23:59:59.999,260.5320507729853,832994730.88,3910496035.55,0,0.5,0
AAVE,2024-12-10 23:59:59.999,274.77025483302396,1357195057.23,4124794074.53,0,0.5,1
AAVE,2024-12-11 23:59:59.999,302.25644829169585,912796738.93,4536330661.05,0,0.5,0
AAVE,2024-12-12 23:59:59.999,368.93498996414223,2366993943.52,5538570854.33,0,0.5,0
AAVE,2024-12-13 23:59:59.999,377.8132367720898,1432704813.23,5672125533.09,0,0.5,0
AAVE,2024-12-14 23:59:59.999,365.72205322878494,1172441681.09,5490614463.01,0,0.5,0
AAVE,2024-12-15 23:59:59.999,369.1538585378316,932821879.1,5542595097.13,0,0.5,0
AAVE,2024-12-16 23:59:59.999,379.138373890986,1579143720.75,5692754320.5,0,0.5,0
AAVE,2024-12-17 23:59:59.999,361.18338843247966,959097359.74,5423341968.53,0,0.5,0
AAVE,2024-12-18 23:59:59.999,340.23556552633255,1269934718.11,5108961903.11,0,0.5,0
AAVE,2024-12-19 23:59:59.999,315.93606033817,1344664102.68,4744356556.24,0,0.5,0
AAVE,2024-12-20 23:59:59.999,329.65046651485363,1403721912.41,4950400956.66,0,0.5,0
AAVE,2024-12-21 23:59:59.999,298.94044359645784,836223442.04,4489331827.05,0,0.5,0
AAVE,2024-12-22 23:59:59.999,317.4869655717443,712848058.67,4768119006.18,0,0.5,0
AAVE,2024-12-23 23:59:59.999,384.0619621995884,1482994023.79,5767586820.9,0,0.5,0
AAVE,2024-12-24 23:59:59.999,375.4101067468146,948953397.29,5638132690.67,0,0.5,0
AAVE,2024-12-25 23:59:59.999,368.89371280540627,670689741.81,5540561975.06,0,0.5,0
AAVE,2024-12-26 23:59:59.999,337.2975291129022,575404262.93,5066149452.67,0,0.5,0
AAVE,2024-12-27 23:59:59.999,323.2647980640121,673675298.54,4859601871.89,0,0.5,0
AAVE,2024-12-28 23:59:59.999,353.53952296360217,571504291.26,5314811975.92,0,0.5,0
AAVE,2024-12-29 23:59:59.999,332.00283522633833,429476309.28,4990795607.79,0,0.5,0
AGIX,2024-12-01 23:59:59.999,0.7942797034271077,491899.11,0.0,0,0.5,0
AGIX,2024-12-02 23:59:59.999,0.8370549217431996,512988.4,0.0,0,0.5,0
AGIX,2024-12-03 23:59:59.999,0.830060493767432,634945.89,0.0,0,0.5,0
AGIX,2024-12-04 23:59:59.999,0.8301634255491112,402264.55,0.0,0,0.5,0
AGIX,2024-12-05 23:59:59.999,0.8406383694005793,474943.14,0.0,0,0.5,0
AGIX,2024-12-06 23:59:59.999,0.9274471610091571,609616.87,0.0,0,0.5,0
AGIX,2024-12-07 23:59:59.999,0.896657204899254,257046.78,0.0,0,0.5,0
AGIX,2024-12-08 23:59:59.999,0.8827439140276698,208097.87,0.0,0,0.5,0
AGIX,2024-12-09 23:59:59.999,0.7500355941447131,297327.03,0.0,0,0.5,0
AGIX,2024-12-10 23:59:59.999,0.7364057788690831,245826.3,0.0,0,0.5,0
AGIX,2024-12-11 23:59:59.999,0.7837741998873925,198179.95,0.0,0,0.5,0
AGIX,2024-12-12 23:59:59.999,0.7721783590987344,221819.81,0.0,0,0.5,0
AGIX,2024-12-13 23:59:59.999,0.7700814333476861,117099.54,0.0,0,0.5,0
AGIX,2024-12-14 23:59:59.999,0.7420128170527633,8341297.93,0.0,0,0.5,0
AGIX,2024-12-15 23:59:59.999,0.7726377228441539,88587.5,0.0,0,0.5,0
AGIX,2024-12-16 23:59:59.999,0.7390876357782572,182920.11,0.0,0,0.5,0
AGIX,2024-12-17 23:59:59.999,0.7087237925148935,191956.34,0.0,0,0.5,0
AGIX,2024-12-18 23:59:59.999,0.6285731213236528,158150.91,0.0,0,0.5,0
AGIX,2024-12-19 23:59:59.999,0.5655477306527219,122937.17,0.0,0,0.5,0
AGIX,2024-12-20 23:59:59.999,0.5975160062862033,155703.39,0.0,0,0.5,0
AGIX,2024-12-21 23:59:59.999,0.5593602410396445,68379.97,0.0,0,0.5,0
AGIX,2024-12-22 23:59:59.999,0.5444314567915265,45727.63,0.0,0,0.5,0
AGIX,2024-12-23 23:59:59.999,0.5911253034682742,79009.54,0.0,0,0.5,0
AGIX,2024-12-24 23:59:59.999,0.5951089277986217,60140.96,0.0,0,0.5,0
AGIX,2024-12-25 23:59:59.999,0.5869793393745298,64790.19,0.0,0,0.5,0
AGIX,2024-12-26 23:59:59.999,0.5433312141305038,97536.09,0.0,0,0.5,0
AGIX,2024-12-27 23:59:59.999,0.5637870193378911,56766.32,0.0,0,0.5,0
AGIX,2024-12-28 23:59:59.999,0.5847631195488167,71332.21,0.0,0,0.5,0
AGIX,2024-12-29 23:59:59.999,0.5660536320705356,97740.79,0.0,0,0.5,0
ALGO,2024-12-01 23:59:59.999,0.4875769599153482,1717511872.62,4042110635.22,0,0.5,0
ALGO,2024-12-02 23:59:59.999,0.5018869023930866,1874382869.7,4162817569.71,0,0.5,0
ALGO,2024-12-03 23:59:59.999,0.507670700003215,2378210246.8,4210786482.7,0,0.5,0
ALGO,2024-12-04 23:59:59.999,0.4787185560149797,1075403191.38,3972559742.32,0,0.5,0
ALGO,2024-12-05 23:59:59.999,0.4526810577043718,892391235.02,3756489494.72,0,0.5,0
ALGO,2024-12-06 23:59:59.999,0.5004771149696023,857895312.42,4156294547.6,0,0.5,0
ALGO,2024-12-07 23:59:59.999,0.5108381123811901,923904527.15,4242336232.64,0,0.5,0
ALGO,2024-12-08 23:59:59.999,0.49836269280670675,495163776.72,4138729406.5,0,0.5,0
ALGO,2024-12-09 23:59:59.999,0.4187495056049796,785273139.27,3479183858.36,0,0.5,0
ALGO,2024-12-10 23:59:59.999,0.425199433407052,944481961.1,3532770717.79,0,0.5,0
ALGO,2024-12-11 23:59:59.999,0.45444008765738,537733966.06,3776986471.0,0,0.5,0
ALGO,2024-12-12 23:59:59.999,0.42821904097148067,573451492.25,3560863503.96,0,0.5,0
ALGO,2024-12-13 23:59:59.999,0.437865880759491,400353417.75,3641031839.8,0,0.5,0
ALGO,2024-12-14 23:59:59.999,0.42112477448729596,246870403.29,3503083794.45,0,0.5,0
ALGO,2024-12-15 23:59:59.999,0.43074870176678837,269172843.92,3583137260.41,0,0.5,0
ALGO,2024-12-16 23:59:59.999,0.41368563255413776,353781732.35,3441197549.26,0,0.5,0
ALGO,2024-12-17 23:59:59.999,0.41301857339245274,497935824.21,3438129969.2,0,0.5,0
ALGO,2024-12-18 23:59:59.999,0.3673516672222513,464840764.87,3057978251.37,0,0.5,0
ALGO,2024-12-19 23:59:59.999,0.3334947396659201,606760645.32,2779607571.27,0,0.5,0
ALGO,2024-12-20 23:59:59.999,0.3475700436845521,651060423.17,2896920265.0,0,0.5,0
ALGO,2024-12-21 23:59:59.999,0.32852761913772044,399136025.72,2738204220.83,0,0.5,0
ALGO,2024-12-22 23:59:59.999,0.3475879201852294,369728361.74,2897066058.45,0,0.5,0
ALGO,2024-12-23 23:59:59.999,0.3750274790205332,414983910.09,3125757576.2,0,0.5,0
ALGO,2024-12-24 23:59:59.999,0.39675153259436124,381202986.89,3306829926.2,0,0.5,0
ALGO,2024-12-25 23:59:59.999,0.38102072006818605,183934874.52,3175715876.16,0,0.5,0
ALGO,2024-12-26 23:59:59.999,0.34644082161984896,196832756.18,2887499365.35,0,0.5,0
ALGO,2024-12-27 23:59:59.999,0.3325371021282581,260720536.04,2771720908.71,0,0.5,0
ALGO,2024-12-28 23:59:59.999,0.3443826637890694,154893492.11,2870452887.54,0,0.5,0
ALGO,2024-12-29 23:59:59.999,0.3253044516979639,159371149.14,2711407217.82,0,0.5,0
ALICE,2024-12-01 23:59:59.999,1.5823805398680426,19302074.59,107464736.54,0,0.5,0
ALICE,2024-12-02 23:59:59.999,1.692236389309651,29332956.74,114925413.43,0,0.5,0
ALICE,2024-12-03 23:59:59.999,1.8071717028920626,36696343.67,122731053.65,0,0.5,0
ALICE,2024-12-04 23:59:59.999,1.8170024125975763,38484299.01,123398689.91,0,0.5,0
ALICE,2024-12-05 23:59:59.999,1.8066242824733567,36430462.58,122693876.51,0,0.5,0
ALICE,2024-12-06 23:59:59.999,1.8670827360077356,25655777.71,126799811.59,0,0.5,0
ALICE,2024-12-07 23:59:59.999,1.839839459981977,14790746.82,124949629.92,0,0.5,0
ALICE,2024-12-08 23:59:59.999,1.8774312746922153,20759648.77,127502615.35,0,0.5,0
ALICE,2024-12-09 23:59:59.999,1.4696265972444678,40543532.63,99807240.49,0,0.5,0
ALICE,2024-12-10 23:59:59.999,1.3994179525843373,30577168.66,95039137.43,0,0.5,0
ALICE,2024-12-11 23:59:59.999,1.565669543306815,18931760.21,106329837.07,0,0.5,0
ALICE,2024-12-12 23:59:59.999,1.6229604573673033,20852734.11,110220653.99,0,0.5,0
ALICE,2024-12-13 23:59:59.999,1.6164852590851486,16201957.63,109780901.69,0,0.5,0
ALICE,2024-12-14 23:59:59.999,1.5139086343967785,11533253.31,102814581.22,0,0.5,0
ALICE,2024-12-15 23:59:59.999,1.5795841721618202,12716996.06,107274825.89,0,0.5,0
ALICE,2024-12-16 23:59:59.999,1.5025156165325992,18794813.91,102040843.41,0,0.5,0
ALICE,2024-12-17 23:59:59.999,1.387340713671978,13774521.51,94247582.99,0,0.5,0
ALICE,2024-12-18 23:59:59.999,1.2400698638469787,28947954.64,84217277.61,0,0.5,0
ALICE,2024-12-19 23:59:59.999,1.1050638696644957,48395577.86,75048570.57,0,0.5,0
ALICE,2024-12-20 23:59:59.999,1.1686932365564568,35355790.23,79369852.95,0,0.5,0
ALICE,2024-12-21 23:59:59.999,1.1045111650560375,19390973.72,75011034.56,0,0.5,0
ALICE,2024-12-22 23:59:59.999,1.094535562221053,13650319.82,74333558.12,0,0.5,0
ALICE,2024-12-23 23:59:59.999,1.1791676181710147,13167415.29,80081203.12,0,0.5,0
ALICE,2024-12-24 23:59:59.999,1.221512852290951,9889297.01,82957009.11,0,0.5,0
ALICE,2024-12-25 23:59:59.999,1.2013878826946713,8761837.51,81592159.66,0,0.5,0
ALICE,2024-12-26 23:59:59.999,1.1205914646546342,9193190.07,76103101.3,0,0.5,0
ALICE,2024-12-27 23:59:59.999,1.1377787374930344,10892172.96,77273915.16,0,0.5,0
ALICE,2024-12-28 23:59:59.999,1.2071937591096176,9268210.88,81984551.76,0,0.5,0
ALICE,2024-12-29 23:59:59.999,1.142435435235833,8178250.5,77586598.15,0,0.5,0
APT,2024-12-01 23:59:59.999,13.436073116572475,383754226.82,7184769026.33,0,0.5,0
APT,2024-12-02 23:59:59.999,13.700671134178053,626183348.81,7328165008.58,0,0.5,0
APT,2024-12-03 23:59:59.999,14.553477933327878,1094889455.67,7786737271.95,0,0.5,0
APT,2024-12-04 23:59:59.999,14.13603052929446,632433942.61,7565699290.68,0,0.5,0
APT,2024-12-05 23:59:59.999,13.693887993040706,783068578.74,7331121603.78,0,0.5,0
APT,2024-12-06 23:59:59.999,14.693994918502815,642070592.26,7869159599.36,0,0.5,0
APT,2024-12-07 23:59:59.999,14.585531840865457,483127620.12,7813454513.29,0,0.5,0
APT,2024-12-08 23:59:59.999,14.44422289906455,317894536.2,7739944106.69,0,0.5,0
APT,2024-12-09 23:59:59.999,11.980286759013342,764034469.65,6421762050.02,0,0.5,0
APT,2024-12-10 23:59:59.999,11.642747833518241,724201020.61,6242788978.9,0,0.5,0
APT,2024-12-11 23:59:59.999,12.90136866277816,447007973.15,6919793365.51,0,0.5,0
APT,2024-12-12 23:59:59.999,13.652484652588683,603384656.97,7417423433.36,0,0.5,0
APT,2024-12-13 23:59:59.999,14.239158944897396,566058323.0,7899447607.89,0,0.5,0
APT,2024-12-14 23:59:59.999,13.413573680805902,364061030.35,7443653465.4,0,0.5,0
APT,2024-12-15 23:59:59.999,13.654310942931676,343466745.79,7579508378.48,0,0.5,0
APT,2024-12-16 23:59:59.999,13.922259934602454,500970697.31,7730743991.85,0,0.5,0
APT,2024-12-17 23:59:59.999,12.9154286149276,607829923.04,7173784107.36,0,0.5,0
APT,2024-12-18 23:59:59.999,11.843371646775443,619762241.13,6580264139.81,0,0.5,0
APT,2024-12-19 23:59:59.999,11.389220206437976,923756010.27,6329857866.05,0,0.5,0
APT,2024-12-20 23:59:59.999,10.864179236197947,1030491247.33,6039833298.4,0,0.5,0
APT,2024-12-21 23:59:59.999,9.510102557323714,1289638788.44,5288679477.86,0,0.5,0
APT,2024-12-22 23:59:59.999,9.21248983694431,598101678.96,5124577950.03,0,0.5,0
APT,2024-12-23 23:59:59.999,9.705924720951648,532953138.71,5400681109.88,0,0.5,0
APT,2024-12-24 23:59:59.999,9.82100830359521,370042542.86,5466343304.71,0,0.5,0
APT,2024-12-25 23:59:59.999,9.553731608405707,307358258.21,5317683931.13,0,0.5,0
APT,2024-12-26 23:59:59.999,8.87782675142947,287892151.06,4943586590.63,0,0.5,0
APT,2024-12-27 23:59:59.999,8.71578942887039,335982017.81,4855652387.1,0,0.5,0
APT,2024-12-28 23:59:59.999,9.174100230105966,221885627.31,5112353151.17,0,0.5,0
APT,2024-12-29 23:59:59.999,8.881848070748157,191362500.54,4950960222.9,0,0.5,0
ARB,2024-12-01 23:59:59.999,0.9702760045541271,607850566.58,3975569912.46,0,0.5,0
ARB,2024-12-02 23:59:59.999,1.0262279243346055,1245832171.74,4204825060.26,0,0.5,0
ARB,2024-12-03 23:59:59.999,1.0472231064002733,1244795196.53,4291377933.46,0,0.5,0
ARB,2024-12-04 23:59:59.999,1.1348256250304523,1477879970.7,4649814324.98,0,0.5,0
ARB,2024-12-05 23:59:59.999,1.1056494304939368,1115810108.44,4530597605.76,0,0.5,0
ARB,2024-12-06 23:59:59.999,1.1758612521343919,1167848499.61,4817926644.87,0,0.5,0
ARB,2024-12-07 23:59:59.999,1.166176737809866,549433624.31,4778245705.03,0,0.5,0
ARB,2024-12-08 23:59:59.999,1.1587814768694014,492513402.24,4747994818.23,0,0.5,0
ARB,2024-12-09 23:59:59.999,0.9639955500030335,1258166294.07,3949836630.35,0,0.5,0
ARB,2024-12-10 23:59:59.999,0.939352364613063,1232772756.85,3848963083.52,0,0.5,0
ARB,2024-12-11 23:59:59.999,1.0001539186683646,744323119.14,4098000921.81,0,0.5,0
ARB,2024-12-12 23:59:59.999,1.027321938308917,970163392.02,4209307629.15,0,0.5,0
ARB,2024-12-13 23:59:59.999,1.018399243810538,795968946.21,4172656487.79,0,0.5,0
ARB,2024-12-14 23:59:59.999,0.985088010994126,528648303.79,4036260032.46,0,0.5,0
ARB,2024-12-15 23:59:59.999,1.0155848204643367,504397403.73,4161303323.36,0,0.5,0
ARB,2024-12-16 23:59:59.999,1.0037185763875274,825100037.24,4112596162.47,0,0.5,0
ARB,2024-12-17 23:59:59.999,0.9459941249518072,655970938.57,3982797380.37,0,0.5,0
ARB,2024-12-18 23:59:59.999,0.8613564014171268,765260693.59,3626406894.32,0,0.5,0
ARB,2024-12-19 23:59:59.999,0.7823133146781592,906607658.25,3293626648.86,0,0.5,0
ARB,2024-12-20 23:59:59.999,0.7957244409572779,926773257.5,3350088992.11,0,0.5,0
ARB,2024-12-21 23:59:59.999,0.7452047746368028,564577230.21,3137395540.31,0,0.5,0
ARB,2024-12-22 23:59:59.999,0.7455775030673597,422422984.8,3139056820.93,0,0.5,0
ARB,2024-12-23 23:59:59.999,0.7985442881833397,540138276.37,3361960864.66,0,0.5,0
ARB,2024-12-24 23:59:59.999,0.8179055024802219,380296823.27,3443529744.26,0,0.5,0
ARB,2024-12-25 23:59:59.999,0.8049625679430944,306585426.16,3388982541.09,0,0.5,0
ARB,2024-12-26 23:59:59.999,0.752271451321474,320021376.14,3167147040.4,0,0.5,0
ARB,2024-12-27 23:59:59.999,0.758984344407142,374766344.35,3195409071.92,0,0.5,0
ARB,2024-12-28 23:59:59.999,0.774784628626535,195561897.42,3261930037.61,0,0.5,0
ARB,2024-12-29 23:59:59.999,0.7419050685297736,217039067.33,3123503408.14,0,0.5,0
ARTY,2024-12-01 23:59:59.999,0.015666553834057455,5555496.51,15666173.55,0,0.5,0
ARTY,2024-12-02 23:59:59.999,0.01502640818520366,6187242.98,15026043.44,0,0.5,0
ARTY,2024-12-03 23:59:59.999,0.01554555605119303,5954076.89,15548485.24,0,0.5,0
ARTY,2024-12-04 23:59:59.999,0.01722891546440338,7968961.09,17198417.78,0,0.5,0
ARTY,2024-12-05 23:59:59.999,0.015881293716779845,8216767.66,15880908.22,0,0.5,0
ARTY,2024-12-06 23:59:59.999,0.015630445912637913,5322799.27,15630066.5,0,0.5,0
ARTY,2024-12-07 23:59:59.999,0.016678563451460484,5018921.07,16678158.6,0,0.5,0
ARTY,2024-12-08 23:59:59.999,0.016276839968886438,5515021.47,16281463.01,0,0.5,0
ARTY,2024-12-09 23:59:59.999,0.013247135346823266,6787842.12,13246813.79,0,0.5,0
ARTY,2024-12-10 23:59:59.999,0.012362375285768138,5718724.99,12362075.21,0,0.5,0
ARTY,2024-12-11 23:59:59.999,0.01334059375570158,4400481.11,13340269.93,0,0.5,0
ARTY,2024-12-12 23:59:59.999,0.013149980125026037,4139784.93,13152587.47,0,0.5,0
ARTY,2024-12-13 23:59:59.999,0.013553180621750002,3531695.57,13552851.64,0,0.5,0
ARTY,2024-12-14 23:59:59.999,0.012701888379790681,3701186.59,12701580.06,0,0.5,0
ARTY,2024-12-15 23:59:59.999,0.013249263562764763,4229791.08,13251405.29,0,0.5,0
ARTY,2024-12-16 23:59:59.999,0.012838621085977431,4689849.01,12838309.45,0,0.5,0
ARTY,2024-12-17 23:59:59.999,0.011881188978923067,4207270.02,11880900.58,0,0.5,0
ARTY,2024-12-18 23:59:59.999,0.010828245217452598,4631546.45,10827982.38,0,0.5,0
ARTY,2024-12-19 23:59:59.999,0.009456807960806063,4888729.36,9456578.41,0,0.5,0
ARTY,2024-12-20 23:59:59.999,0.009826306137623154,4804269.31,9826067.62,0,0.5,0
ARTY,2024-12-21 23:59:59.999,0.008904664770557676,3735209.94,8904448.62,0,0.5,0
ARTY,2024-12-22 23:59:59.999,0.009176785142515978,3498826.46,9176562.39,0,0.5,0
ARTY,2024-12-23 23:59:59.999,0.010059199246154053,4019965.47,10058955.07,0,0.5,0
ARTY,2024-12-24 23:59:59.999,0.010250962776440034,3740699.32,10250713.95,0,0.5,0
ARTY,2024-12-25 23:59:59.999,0.01096443701705199,3936190.66,10964170.87,0,0.5,0
ARTY,2024-12-26 23:59:59.999,0.009770459704998421,4238720.39,9770222.54,0,0.5,0
ARTY,2024-12-27 23:59:59.999,0.009772231113018979,3843386.76,9766829.31,0,0.5,0
ARTY,2024-12-28 23:59:59.999,0.010137941487317843,3265007.22,10137695.4,0,0.5,0
ARTY,2024-12-29 23:59:59.999,0.009786736306416419,3927412.18,9786498.75,0,0.5,0
ATA,2024-12-01 23:59:59.999,0.12673151796676294,3075995.95,71299276.11,0,0.5,0
ATA,2024-12-02 23:59:59.999,0.13020050154354285,7123139.93,73241083.63,0,0.5,0
ATA,2024-12-03 23:59:59.999,0.14144844561416842,11832121.47,79579034.02,0,0.5,0
ATA,2024-12-04 23:59:59.999,0.1442136513518827,10319285.49,81113520.77,0,0.5,0
ATA,2024-12-05 23:59:59.999,0.144837195869881,17204537.04,81485548.23,0,0.5,0
ATA,2024-12-06 23:59:59.999,0.14786329452176109,7372937.01,83188034.3,0,0.5,0
ATA,2024-12-07 23:59:59.999,0.1495280959631549,5646835.5,84124653.22,0,0.5,0
ATA,2024-12-08 23:59:59.999,0.15234282936311064,5258246.63,85708224.99,0,0.5,0
ATA,2024-12-09 23:59:59.999,0.11950971948691749,12220966.84,67265934.55,0,0.5,0
ATA,2024-12-10 23:59:59.999,0.11329755074791002,8680947.28,63747568.9,0,0.5,0
ATA,2024-12-11 23:59:59.999,0.12365974879536816,5106349.09,69576807.39,0,0.5,0
ATA,2024-12-12 23:59:59.999,0.13153277657631246,6157048.09,74000468.91,0,0.5,0
ATA,2024-12-13 23:59:59.999,0.13152244953666203,4542900.19,73996565.71,0,0.5,0
ATA,2024-12-14 23:59:59.999,0.12356690255122811,2993617.41,69518860.38,0,0.5,0
ATA,2024-12-15 23:59:59.999,0.12651916723729165,3677082.23,71170775.82,0,0.5,0
ATA,2024-12-16 23:59:59.999,0.1230100689520865,4723166.19,69227550.46,0,0.5,0
ATA,2024-12-17 23:59:59.999,0.11365519680766517,3975267.78,63962819.78,0,0.5,0
ATA,2024-12-18 23:59:59.999,0.10203773272351743,6364816.39,57424748.65,0,0.5,0
ATA,2024-12-19 23:59:59.999,0.09590869795725776,7761449.39,53936989.92,0,0.5,0
ATA,2024-12-20 23:59:59.999,0.09782211898155439,7376465.64,55052287.47,0,0.5,0
ATA,2024-12-21 23:59:59.999,0.09355234165445821,3299749.75,52649344.14,0,0.5,0
ATA,2024-12-22 23:59:59.999,0.0926656435564163,2628856.98,52150328.59,0,0.5,0
ATA,2024-12-23 23:59:59.999,0.10063064648687411,3596829.02,56616266.88,0,0.5,0
ATA,2024-12-24 23:59:59.999,0.10598951818503557,4830047.1,59648732.67,0,0.5,0
ATA,2024-12-25 23:59:59.999,0.104623571092253,2404508.24,58896844.28,0,0.5,0
ATA,2024-12-26 23:59:59.999,0.09689110761313627,3167254.68,54528232.33,0,0.5,1
ATA,2024-12-27 23:59:59.999,0.10259501905231719,13763855.49,57705759.31,0,0.5,1
